claim_id,time_to_close,claim_amount,amount_paid,location,individuals_on_claim,linked_cases,cause
1088,173,"R$14,687.08","R$9,886.15",FORTALEZA,7,TRUE,vegetable
1089,178,"R$27,287.13","R$21,656.60",RECIFE,6,TRUE,unknown
1090,300,"R$29,313.81","R$25,810.93",RECIFE,10,FALSE,meat
1091,176,"R$31,172.08","R$20,962.81",RECIFE,14,TRUE,vegetable
1092,102,"R$4,138.69","R$2,939.67",SAO LUIS,1,FALSE,meat
1093,191,"R$31,479.32","R$23,578.76",SAO LUIS,9,FALSE,meat
1094,182,"R$21,768.31","R$21,712.13",SAO LUIS,9,TRUE,meat
1095,216,"R$48,358.34","R$33,433.88",FORTALEZA,13,FALSE,meat
1096,181,"R$14,669.73","R$13,279.38",SAO LUIS,9,TRUE,vegetable
1097,244,"R$17,649.27","R$15,644.86",SAO LUIS,4,FALSE,unknown
1098,210,"R$23,566.65","R$17,207.91",SAO LUIS,7,FALSE,meat
1099,168,"R$15,356.37","R$14,562.00",SAO LUIS,6,FALSE,meat
1100,129,"R$18,254.03","R$16,686.18",RECIFE,7,FALSE,meat
1101,159,"R$33,614.17","R$25,447.21",SAO LUIS,10,FALSE,meat
1102,186,"R$55,038.62","R$51,941.99",RECIFE,15,TRUE,unknown
1103,204,"R$52,367.11","R$34,980.53",RECIFE,14,FALSE,meat
1104,338,"R$56,989.26","R$20,105.70",RECIFE,11,FALSE,unknown
1105,212,"R$39,374.89","R$31,048.52",FORTALEZA,12,FALSE,Meat
1106,132,"R$7,587.70","R$5,735.78",RECIFE,2,FALSE,meat
1107,178,"R$11,412.55","R$11,286.20",SAO LUIS,3,FALSE,unknown
1108,158,"R$7,177.31","R$6,238.71",RECIFE,2,FALSE,meat
1109,215,"R$35,305.81","R$31,237.43",RECIFE,12,FALSE,meat
1110,183,"R$45,827.00","R$33,570.69",SAO LUIS,13,TRUE,Meat
1111,172,"R$17,168.65","R$16,522.85",RECIFE,7,TRUE,meat
1112,180,"R$36,627.72","R$32,264.10",SAO LUIS,9,TRUE,unknown
1113,219,"R$38,134.97","R$29,028.23",FORTALEZA,12,FALSE,meat
1114,154,"R$10,929.50","R$10,153.68",RECIFE,4,FALSE,meat
1115,131,"R$10,446.48","R$9,988.32",NATAL,4,FALSE,meat
1116,130,"R$17,077.20","R$16,508.39",RECIFE,5,FALSE,unknown
1117,169,"R$32,484.27","R$24,081.97",SAO LUIS,7,FALSE,unknown
1118,322,"R$49,559.71","R$33,689.57",NATAL,13,FALSE,meat
1119,147,"R$29,733.89","R$20,694.71",SAO LUIS,6,FALSE,unknown
1120,201,"R$41,361.04","R$32,773.49",RECIFE,13,FALSE,meat
1121,210,"R$41,297.82","R$38,269.26",RECIFE,11,FALSE,unknown
1122,178,"R$25,418.54","R$23,964.93",RECIFE,10,FALSE,meat
1123,195,"R$56,323.60","R$44,408.64",SAO LUIS,13,FALSE,unknown
1124,190,"R$25,387.40","R$17,218.52",NATAL,7,FALSE,meat
1125,300,"R$34,295.95","R$30,466.54",SAO LUIS,12,FALSE,meat
1126,168,"R$11,214.95","R$8,372.22",SAO LUIS,3,FALSE,meat
1127,115,"R$4,645.86","R$3,919.68",SAO LUIS,3,FALSE,vegetable
1128,175,"R$16,531.93","R$15,184.40",SAO LUIS,6,FALSE,meat
1129,179,"R$25,768.47","R$24,668.29",NATAL,7,FALSE,unknown
1130,253,"R$28,522.04","R$21,232.92",RECIFE,8,FALSE,meat
1131,155,"R$9,539.65","R$7,366.70",FORTALEZA,2,FALSE,unknown
1132,190,"R$8,776.35","R$6,797.90",RECIFE,3,FALSE,meat
1133,132,"R$11,476.00","R$11,037.66",NATAL,4,FALSE,meat
1134,203,"R$36,415.18","R$26,003.01",SAO LUIS,10,FALSE,meat
1135,240,"R$21,991.06","R$21,451.61",RECIFE,9,FALSE,meat
1136,224,"R$38,737.14","R$33,215.00",SAO LUIS,13,FALSE,meat
1137,173,"R$14,219.62","R$13,543.65",SAO LUIS,4,TRUE,unknown
1138,111,"R$4,689.48","R$3,742.25",RECIFE,1,FALSE,meat
1139,161,"R$14,366.06","R$11,443.69",SAO LUIS,5,FALSE,meat
1140,176,"R$20,978.59","R$14,213.30",RECIFE,9,TRUE,vegetable
1141,203,"R$33,716.45","R$23,122.22",NATAL,9,FALSE,meat
1142,177,"R$32,590.66","R$22,173.05",SAO LUIS,6,TRUE,unknown
1143,253,"R$48,687.18","R$34,821.03",FORTALEZA,14,FALSE,meat
1144,300,"R$69,385.68","R$51,119.58",SAO LUIS,15,FALSE,unknown
1145,188,"R$17,213.74","R$15,542.86",RECIFE,4,FALSE,unknown
1146,173,"R$8,338.35","R$7,766.75",SAO LUIS,5,TRUE,vegetable
1147,131,"R$9,161.32","R$8,899.90",RECIFE,4,FALSE,Meat
1148,243,"R$41,475.26","R$30,942.35",RECIFE,12,FALSE,meat
1149,181,"R$19,634.11","R$17,504.11",RECIFE,7,TRUE,meat
1150,170,"R$34,865.11","R$31,099.75",SAO LUIS,12,FALSE,meat
1151,153,"R$28,211.95","R$24,154.78",RECIFE,10,FALSE,meat
1152,150,"R$14,899.04","R$11,654.65",NATAL,3,FALSE,unknown
1153,135,"R$12,365.97","R$10,154.92",RECIFE,7,FALSE,vegetable
1154,230,"R$70,195.14","R$50,897.70",RECIFE,15,FALSE,unknown
1155,166,"R$42,298.94","R$34,085.96",RECIFE,14,FALSE,meat
1156,192,"R$31,196.72","R$22,654.49",SAO LUIS,9,FALSE,meat
1157,177,"R$29,464.58","R$20,809.89",RECIFE,8,TRUE,meat
1158,283,"R$45,882.36","R$32,596.85",NATAL,13,FALSE,meat
1159,135,"R$20,419.60","R$14,696.23",FORTALEZA,4,FALSE,unknown
1160,198,"R$28,809.05","R$19,529.09",SAO LUIS,8,FALSE,meat
1161,203,"R$41,335.28","R$32,704.84",SAO LUIS,9,FALSE,unknown
1162,220,"R$64,124.27","R$42,925.83",NATAL,12,FALSE,unknown
1163,225,"R$42,314.31","R$30,519.16",RECIFE,12,FALSE,meat
1164,183,"R$27,386.47","R$25,658.11",RECIFE,10,FALSE,meat
1165,227,"R$24,759.55","R$20,386.18",RECIFE,6,FALSE,unknown
1166,261,"R$49,946.05","R$36,415.30",RECIFE,15,FALSE,meat
1167,253,"R$43,032.17","R$20,105.70",FORTALEZA,12,FALSE,meat
1168,157,"R$21,093.43","R$18,874.11",RECIFE,8,FALSE,meat
1169,144,"R$7,795.38","R$5,245.00",FORTALEZA,2,FALSE,meat
1170,174,"R$17,774.32","R$15,929.44",FORTALEZA,11,TRUE,vegetable
1171,192,"R$24,711.32","R$21,712.85",SAO LUIS,6,FALSE,unknown
1172,180,"R$20,247.39","R$15,587.30",SAO LUIS,10,TRUE,vegetable
1173,172,"R$10,433.46","R$9,971.96",RECIFE,3,TRUE,unknown
1174,140,"R$3,512.79","R$3,310.92",RECIFE,1,FALSE,meat
1175,176,"R$18,164.95","R$14,257.47",RECIFE,10,TRUE,vegetable
1176,283,"R$56,463.41","R$46,033.34",FORTALEZA,13,FALSE,unknown
1177,268,"R$45,194.49","R$36,231.05",RECIFE,10,FALSE,unknown
1178,212,"R$34,525.11","R$32,720.36",FORTALEZA,13,FALSE,meat
1179,144,"R$20,547.66","R$15,880.85",RECIFE,5,FALSE,unknown
1180,193,"R$21,277.65","R$16,826.37",FORTALEZA,7,FALSE,meat
1181,221,"R$28,347.83","R$28,144.02",SAO LUIS,11,FALSE,meat
1182,186,"R$27,284.23","R$25,970.95",SAO LUIS,10,FALSE,meat
1183,196,"R$34,437.23","R$27,121.40",SAO LUIS,11,FALSE,meat
1184,396,"R$60,441.69","R$46,942.72",RECIFE,13,FALSE,unknown
1185,222,"R$20,078.08","R$14,857.39",RECIFE,4,FALSE,unknown
1186,177,"R$18,962.44","R$18,636.09",SAO LUIS,7,FALSE,meat
1187,209,"R$23,164.72","R$16,116.96",RECIFE,6,FALSE,meat
1188,197,"R$63,105.10","R$46,576.53",SAO LUIS,13,TRUE,unknown
1189,114,"R$7,826.83","R$7,562.70",FORTALEZA,3,FALSE,meat
1190,196,"R$33,556.72","R$22,846.44",RECIFE,9,FALSE,meat
1191,122,"R$17,005.07","R$14,936.01",RECIFE,6,FALSE,meat
1192,243,"R$40,951.41","R$20,105.70",RECIFE,11,FALSE,meat
1193,170,"R$14,858.06","R$12,397.59",SAO LUIS,4,FALSE,unknown
1194,189,"R$33,323.96","R$24,893.01",RECIFE,7,FALSE,unknown
1195,185,"R$51,873.71","R$37,081.71",SAO LUIS,15,TRUE,meat
1196,177,"R$22,595.76","R$22,110.47",NATAL,15,TRUE,vegetable
1197,100,"R$4,442.04","R$4,374.39",SAO LUIS,1,FALSE,unknown
1198,185,"R$27,770.36","R$27,369.70",RECIFE,8,TRUE,unknown
1199,111,"R$16,843.03","R$12,455.18",SAO LUIS,4,FALSE,unknown
1200,174,"R$23,075.32","R$22,966.55",RECIFE,7,FALSE,unknown
1201,174,"R$40,082.73","R$33,327.15",RECIFE,10,FALSE,unknown
1202,240,"R$39,516.24","R$28,561.96",SAO LUIS,11,FALSE,meat
1203,163,"R$15,045.34","R$20,105.70",SAO LUIS,5,FALSE,meat
1204,168,"R$8,504.00","R$8,035.24",SAO LUIS,5,TRUE,vegetable
1205,155,"R$6,729.67","R$4,985.22",SAO LUIS,2,FALSE,meat
1206,207,"R$40,227.37","R$33,005.57",FORTALEZA,13,FALSE,meat
1207,187,"R$46,249.66","R$30,937.66",SAO LUIS,12,TRUE,meat
1208,212,"R$69,967.71","R$49,518.26",RECIFE,14,FALSE,unknown
1209,204,"R$49,226.24","R$46,805.21",RECIFE,13,FALSE,unknown
1210,193,"R$28,475.25","R$21,514.03",SAO LUIS,14,FALSE,vegetable
1211,200,"R$18,288.65","R$12,351.49",NATAL,4,FALSE,unknown
1212,152,"R$6,668.76","R$5,069.04",RECIFE,3,FALSE,vegetable
1213,226,"R$37,562.76","R$26,893.64",SAO LUIS,11,FALSE,meat
1214,151,"R$36,297.53","R$27,925.16",SAO LUIS,11,FALSE,meat
1215,194,"R$42,109.07","R$35,759.34",FORTALEZA,14,FALSE,meat
1216,187,"R$25,962.06","R$18,592.51",RECIFE,7,FALSE,meat
1217,235,"R$49,108.10","R$39,844.50",NATAL,11,FALSE,unknown
1218,178,"R$41,014.97","R$31,168.50",RECIFE,9,FALSE,unknown
1219,238,"R$24,174.08","R$19,729.90",FORTALEZA,6,FALSE,unknown
1220,202,"R$45,358.10","R$36,223.34",RECIFE,10,FALSE,unknown
1221,174,"R$9,863.33","R$8,870.58",RECIFE,6,TRUE,vegetable
1222,189,"R$13,634.19","R$9,412.71",RECIFE,6,FALSE,vegetable
1223,188,"R$25,372.47","R$22,241.98",FORTALEZA,9,FALSE,meat
1224,236,"R$51,578.60","R$40,562.07",SAO LUIS,12,FALSE,unknown
1225,174,"R$24,854.02","R$24,406.15",RECIFE,10,TRUE,meat
1226,106,"R$4,439.16","R$4,122.36",RECIFE,2,FALSE,meat
1227,229,"R$41,652.33","R$29,784.65",RECIFE,12,FALSE,meat
1228,139,"R$4,264.87","R$2,956.34",NATAL,2,FALSE,vegetable
1229,232,"R$48,431.25","R$34,641.08",RECIFE,14,FALSE,meat
1230,168,"R$26,475.28","R$25,607.85",NATAL,10,FALSE,meat
1231,253,"R$42,885.89","R$29,137.51",SAO LUIS,12,FALSE,meat
1232,195,"R$26,096.41","R$20,208.41",NATAL,13,FALSE,vegetable
1233,205,"R$46,885.93","R$33,407.00",RECIFE,13,FALSE,meat
1234,164,"R$4,254.71","R$3,019.49",FORTALEZA,2,TRUE,vegetable
1235,200,"R$17,857.76","R$12,990.52",RECIFE,9,FALSE,vegetable
1236,133,"R$11,692.80","R$8,991.20",RECIFE,3,FALSE,unknown
1237,194,"R$27,643.12","R$19,710.29",FORTALEZA,13,FALSE,vegetable
1238,124,"R$11,481.01","R$9,315.99",RECIFE,3,FALSE,unknown
1239,126,"R$6,225.48","R$4,514.39",FORTALEZA,2,FALSE,meat
1240,184,"R$31,803.25","R$27,331.65",FORTALEZA,11,TRUE,meat
1241,170,"R$30,193.32","R$24,163.91",SAO LUIS,10,FALSE,meat
1242,225,"R$15,136.00","R$11,704.33",FORTALEZA,8,FALSE,vegetable
1243,155,"R$36,520.84","R$28,481.20",NATAL,11,FALSE,meat
1244,172,"R$39,898.37","R$29,894.89",RECIFE,9,TRUE,unknown
1245,181,"R$23,411.68","R$22,714.07",SAO LUIS,9,TRUE,meat
1246,141,"R$7,812.71","R$6,424.39",RECIFE,3,FALSE,meat
1247,208,"R$34,745.31","R$24,959.01",NATAL,10,FALSE,meat
1248,203,"R$34,493.60","R$23,682.78",SAO LUIS,7,FALSE,unknown
1249,161,"R$28,482.76","R$25,722.65",SAO LUIS,7,FALSE,unknown
1250,178,"R$8,959.44","R$8,599.60",RECIFE,2,TRUE,unknown
1251,164,"R$2,935.70","R$2,422.52",RECIFE,2,TRUE,vegetable
1252,209,"R$45,827.27","R$35,246.05",RECIFE,14,FALSE,meat
1253,166,"R$5,847.68","R$5,250.15",SAO LUIS,3,TRUE,vegetable
1254,169,"R$28,768.26","R$26,157.10",RECIFE,7,FALSE,unknown
1255,162,"R$19,298.13","R$14,403.37",RECIFE,6,FALSE,meat
1256,166,"R$11,201.45","R$9,401.32",NATAL,3,TRUE,unknown
1257,250,"R$64,412.42","R$49,869.36",RECIFE,14,FALSE,unknown
1258,150,"R$13,181.90","R$10,240.86",RECIFE,4,FALSE,meat
1259,278,"R$39,761.91","R$32,727.28",SAO LUIS,13,FALSE,meat
1260,214,"R$46,468.47","R$35,030.99",RECIFE,14,FALSE,meat
1261,176,"R$38,185.94","R$28,749.91",RECIFE,8,TRUE,unknown
1262,172,"R$37,604.33","R$27,054.29",NATAL,11,FALSE,meat
1263,246,"R$37,522.58","R$32,829.27",FORTALEZA,9,FALSE,unknown
1264,166,"R$16,884.46","R$11,801.89",NATAL,5,FALSE,meat
1265,173,"R$28,603.31","R$19,864.60",RECIFE,8,FALSE,meat
1266,107,"R$3,427.33","R$2,563.81",SAO LUIS,1,FALSE,meat
1267,176,"R$26,366.65","R$21,800.96",RECIFE,9,FALSE,meat
1268,188,"R$36,397.52","R$33,477.27",FORTALEZA,10,FALSE,unknown
1269,179,"R$35,549.11","R$25,013.90",FORTALEZA,10,TRUE,meat
1270,153,"R$7,101.10","R$5,668.75",RECIFE,2,FALSE,unknown
1271,111,"R$4,554.35","R$4,216.74",SAO LUIS,3,FALSE,vegetable
1272,171,"R$13,909.32","R$10,875.18",NATAL,3,TRUE,unknown
1273,179,"R$17,477.56","R$11,857.00",SAO LUIS,8,TRUE,vegetable
1274,141,"R$18,364.25","R$16,058.40",RECIFE,6,FALSE,meat
1275,173,"R$25,714.34","R$18,824.02",RECIFE,8,FALSE,meat
1276,111,"R$5,594.72","R$4,588.11",RECIFE,2,FALSE,meat
1277,136,"R$12,799.58","R$9,443.17",SAO LUIS,4,FALSE,meat
1278,176,"R$20,501.71","R$14,977.81",RECIFE,10,TRUE,vegetable
1279,140,"R$12,602.06","R$10,470.58",RECIFE,4,FALSE,meat
1280,255,"R$40,594.63","R$36,498.23",SAO LUIS,15,FALSE,meat
1281,204,"R$27,224.91","R$19,625.02",RECIFE,6,FALSE,unknown
1282,175,"R$14,152.76","R$10,408.63",RECIFE,3,TRUE,unknown
1283,239,"R$41,690.21","R$30,298.66",FORTALEZA,12,FALSE,meat
1284,185,"R$46,332.61","R$31,050.26",SAO LUIS,9,TRUE,unknown
1285,232,"R$54,916.54","R$37,512.31",SAO LUIS,11,FALSE,unknown
1286,166,"R$8,627.87","R$7,915.22",SAO LUIS,2,TRUE,unknown
1287,123,"R$7,025.11","R$6,035.64",RECIFE,2,FALSE,meat
1288,139,"R$6,594.45","R$5,020.21",NATAL,2,FALSE,meat
1289,148,"R$6,921.24","R$5,193.94",NATAL,1,FALSE,unknown
1290,196,"R$41,745.11","R$40,902.81",FORTALEZA,12,FALSE,unknown
1291,262,"R$52,142.34","R$36,403.34",RECIFE,15,FALSE,meat
1292,180,"R$25,901.23","R$23,191.04",RECIFE,7,TRUE,unknown
1293,180,"R$29,760.75","R$24,014.81",RECIFE,10,TRUE,Meat
1294,141,"R$17,285.24","R$12,863.58",SAO LUIS,9,FALSE,vegetable
1295,108,"R$8,627.89","R$7,211.98",SAO LUIS,2,FALSE,unknown
1296,140,"R$21,291.13","R$20,775.21",SAO LUIS,14,FALSE,vegetable
1297,105,"R$12,779.38","R$11,055.38",RECIFE,4,FALSE,meat
1298,87,"R$3,166.94","R$2,561.43",RECIFE,2,FALSE,vegetable
1299,178,"R$19,091.34","R$17,612.62",SAO LUIS,12,TRUE,vegetable
1300,199,"R$58,387.10","R$44,317.70",RECIFE,13,TRUE,unknown
1301,216,"R$49,563.10","R$49,289.29",RECIFE,14,FALSE,unknown
1302,136,"R$9,524.08","R$7,789.74",RECIFE,3,FALSE,meat
1303,235,"R$40,510.03","R$31,136.50",NATAL,9,FALSE,unknown
1304,185,"R$42,227.28","R$35,953.84",RECIFE,14,TRUE,meat
1305,197,"R$41,466.06","R$36,934.46",RECIFE,15,FALSE,meat
1306,178,"R$25,493.45","R$20,290.66",FORTALEZA,8,FALSE,meat
1307,175,"R$14,195.58","R$14,010.75",SAO LUIS,6,TRUE,meat
1308,186,"R$45,595.90","R$44,445.29",SAO LUIS,13,FALSE,unknown
1309,175,"R$18,321.93","R$15,144.13",NATAL,6,FALSE,meat
1310,187,"R$12,129.83","R$10,569.83",FORTALEZA,3,FALSE,unknown
1311,179,"R$33,913.69","R$31,523.33",RECIFE,9,TRUE,unknown
1312,129,"R$9,623.65","R$8,198.57",NATAL,3,FALSE,meat
1313,169,"R$9,076.03","R$6,250.10",SAO LUIS,2,TRUE,unknown
1314,146,"R$7,331.75","R$5,563.67",RECIFE,2,FALSE,unknown
1315,190,"R$24,565.26","R$16,891.50",RECIFE,11,TRUE,vegetable
1316,182,"R$44,907.75","R$34,954.56",FORTALEZA,10,TRUE,unknown
1317,224,"R$39,343.43","R$28,498.23",SAO LUIS,11,FALSE,meat
1318,175,"R$26,674.76","R$18,229.64",RECIFE,5,TRUE,unknown
1319,292,"R$20,323.04","R$17,625.46",FORTALEZA,7,FALSE,meat
1320,223,"R$42,192.17","R$36,123.28",FORTALEZA,14,FALSE,meat
1321,220,"R$21,832.39","R$18,147.33",SAO LUIS,5,FALSE,unknown
1322,214,"R$28,936.81","R$20,657.77",SAO LUIS,8,FALSE,meat
1323,184,"R$23,352.90","R$17,500.73",FORTALEZA,5,TRUE,unknown
1324,214,"R$31,123.73","R$25,888.38",RECIFE,7,FALSE,unknown
1325,193,"R$33,644.61","R$26,028.15",RECIFE,7,FALSE,unknown
1326,298,"R$65,437.09","R$52,296.37",RECIFE,15,FALSE,unknown
1327,252,"R$44,568.64","R$37,353.34",FORTALEZA,15,FALSE,meat
1328,164,"R$9,890.84","R$8,987.69",SAO LUIS,4,FALSE,meat
1329,215,"R$15,557.13","R$12,097.74",RECIFE,5,FALSE,meat
1330,292,"R$61,888.78","R$44,047.63",NATAL,13,FALSE,unknown
1331,188,"R$57,130.64","R$39,721.92",FORTALEZA,11,TRUE,unknown
1332,186,"R$40,553.67","R$29,240.37",SAO LUIS,12,TRUE,meat
1333,148,"R$18,110.43","R$15,369.96",RECIFE,6,FALSE,meat
1334,195,"R$46,507.27","R$32,130.89",FORTALEZA,13,FALSE,meat
1335,185,"R$21,633.71","R$20,338.61",SAO LUIS,8,FALSE,meat
1336,176,"R$18,077.11","R$14,267.28",RECIFE,10,TRUE,vegetable
1337,152,"R$20,515.23","R$19,925.53",RECIFE,6,FALSE,unknown
1338,230,"R$31,961.32","R$27,875.00",NATAL,11,FALSE,meat
1339,208,"R$39,657.36","R$27,663.18",RECIFE,11,FALSE,meat
1340,122,"R$34,812.46","R$29,097.65",SAO LUIS,8,FALSE,unknown
1341,157,"R$31,944.10","R$24,227.50",SAO LUIS,10,FALSE,meat
1342,427,"R$58,013.28","R$39,244.28",RECIFE,11,FALSE,unknown
1343,151,"R$30,788.31","R$20,735.83",NATAL,6,FALSE,unknown
1344,117,"R$8,404.89","R$6,376.85",FORTALEZA,3,FALSE,meat
1345,192,"R$24,246.09","R$19,125.46",RECIFE,8,FALSE,meat
1346,178,"R$8,419.64","R$7,970.65",FORTALEZA,3,TRUE,meat
1347,133,"R$8,237.09","R$6,635.76",FORTALEZA,2,FALSE,unknown
1348,200,"R$41,984.60","R$30,927.89",NATAL,12,FALSE,meat
1349,164,"R$15,685.46","R$13,579.02",NATAL,5,FALSE,meat
1350,141,"R$6,234.80","R$4,634.88",FORTALEZA,2,FALSE,meat
1351,139,"R$12,439.75","R$8,846.79",NATAL,4,FALSE,meat
1352,124,"R$11,111.88","R$8,055.53",RECIFE,5,FALSE,vegetable
1353,262,"R$58,309.36","R$41,527.40",RECIFE,12,FALSE,unknown
1354,181,"R$23,963.17","R$18,926.83",RECIFE,13,TRUE,vegetable
1355,237,"R$29,237.90","R$26,794.03",RECIFE,11,FALSE,meat
1356,166,"R$8,652.16","R$5,836.26",RECIFE,2,FALSE,meat
1357,248,"R$51,215.93","R$50,261.36",RECIFE,14,FALSE,unknown
1358,203,"R$29,770.27","R$21,646.49",NATAL,9,FALSE,meat
1359,129,"R$7,880.78","R$7,803.96",SAO LUIS,3,FALSE,meat
1360,242,"R$40,979.31","R$35,705.48",SAO LUIS,14,FALSE,meat
1361,248,"R$47,442.38","R$37,839.33",NATAL,11,FALSE,unknown
1362,162,"R$11,813.04","R$9,681.67",RECIFE,3,FALSE,unknown
1363,199,"R$72,032.18","R$51,776.90",SAO LUIS,15,TRUE,unknown
1364,161,"R$10,152.76","R$8,170.62",SAO LUIS,3,FALSE,meat
1365,176,"R$18,547.05","R$15,214.04",NATAL,10,TRUE,vegetable
1366,145,"R$21,289.31","R$16,013.30",SAO LUIS,11,FALSE,vegetable
1367,169,"R$8,307.07","R$5,689.18",RECIFE,4,TRUE,vegetable
1368,184,"R$31,606.91","R$26,332.44",RECIFE,8,TRUE,unknown
1369,280,"R$44,404.47","R$29,729.02",FORTALEZA,12,FALSE,meat
1370,147,"R$4,452.29","R$3,858.16",FORTALEZA,1,FALSE,unknown
1371,167,"R$6,758.43","R$5,811.08",RECIFE,2,TRUE,unknown
1372,109,"R$15,793.09","R$10,738.95",RECIFE,4,FALSE,meat
1373,216,"R$20,854.55","R$13,903.15",SAO LUIS,6,FALSE,meat
1374,169,"R$21,241.34","R$14,313.41",RECIFE,4,FALSE,unknown
1375,119,"R$6,588.03","R$4,508.27",SAO LUIS,2,FALSE,meat
1376,172,"R$26,100.58","R$17,840.50",RECIFE,12,FALSE,vegetable
1377,167,"R$7,547.89","R$5,441.39",FORTALEZA,4,TRUE,vegetable
1378,173,"R$15,050.42","R$12,314.13",RECIFE,5,TRUE,meat
1379,122,"R$10,989.15","R$9,739.61",RECIFE,4,FALSE,meat
1380,188,"R$46,523.98","R$38,279.82",RECIFE,11,TRUE,unknown
1381,196,"R$15,221.04","R$12,180.34",SAO LUIS,5,FALSE,meat
1382,277,"R$49,782.99","R$37,033.15",NATAL,15,FALSE,meat
1383,175,"R$34,537.28","R$31,088.22",RECIFE,9,FALSE,unknown
1384,208,"R$46,425.67","R$32,468.70",RECIFE,13,FALSE,meat
1385,133,"R$13,748.17","R$12,855.15",FORTALEZA,5,FALSE,meat
1386,167,"R$4,911.88","R$3,347.88",RECIFE,1,TRUE,meat
1387,163,"R$16,936.70","R$11,856.43",SAO LUIS,5,FALSE,meat
1388,328,"R$28,368.22","R$22,211.85",RECIFE,9,FALSE,meat
1389,266,"R$46,775.60","R$31,387.89",RECIFE,13,FALSE,meat
1390,201,"R$49,505.50","R$42,126.83",SAO LUIS,12,FALSE,unknown
1391,226,"R$40,455.60","R$28,041.78",SAO LUIS,11,FALSE,meat
1392,213,"R$29,380.08","R$20,247.86",SAO LUIS,8,FALSE,meat
1393,175,"R$10,178.47","R$7,240.79",RECIFE,2,FALSE,unknown
1394,149,"R$21,277.26","R$20,648.21",NATAL,8,FALSE,meat
1395,176,"R$24,713.90","R$23,633.59",NATAL,9,FALSE,meat
1396,302,"R$64,344.86","R$51,661.17",SAO LUIS,15,FALSE,unknown
1397,134,"R$8,512.95","R$7,148.19",RECIFE,2,FALSE,unknown
1398,157,"R$20,619.94","R$14,226.94",NATAL,4,FALSE,unknown
1399,190,"R$38,723.74","R$32,463.54",FORTALEZA,13,FALSE,meat
1400,124,"R$13,702.93","R$13,447.68",SAO LUIS,9,FALSE,vegetable
1401,147,"R$16,567.42","R$13,016.25",FORTALEZA,4,FALSE,unknown
1402,185,"R$28,141.68","R$21,934.07",FORTALEZA,15,TRUE,vegetable
1403,179,"R$19,496.77","R$14,404.01",FORTALEZA,4,TRUE,unknown
1404,177,"R$9,090.83","R$6,109.87",NATAL,2,FALSE,unknown
1405,232,"R$35,070.25","R$28,496.12",RECIFE,11,FALSE,meat
1406,189,"R$24,048.65","R$23,375.11",NATAL,9,FALSE,meat
1407,147,"R$12,166.10","R$10,282.83",SAO LUIS,4,FALSE,meat
1408,198,"R$16,597.99","R$15,641.34",SAO LUIS,4,FALSE,unknown
1409,204,"R$35,052.52","R$26,135.51",RECIFE,10,FALSE,meat
1410,237,"R$32,466.97","R$31,592.15",NATAL,13,FALSE,meat
1411,172,"R$21,521.00","R$17,058.90",SAO LUIS,11,TRUE,vegetable
1412,228,"R$55,031.95","R$37,156.02",NATAL,15,FALSE,meat
1413,286,"R$35,362.00","R$26,933.37",RECIFE,11,FALSE,meat
1414,145,"R$25,652.34","R$17,143.43",SAO LUIS,5,FALSE,unknown
1415,283,"R$28,112.96","R$22,472.03",RECIFE,9,FALSE,meat
1416,259,"R$29,982.19","R$26,532.44",FORTALEZA,11,FALSE,meat
1417,263,"R$49,164.41","R$34,461.07",FORTALEZA,14,FALSE,meat
1418,361,"R$67,030.71","R$44,876.62",NATAL,13,FALSE,unknown
1419,265,"R$56,035.52","R$39,433.13",RECIFE,11,FALSE,unknown
1420,146,"R$39,472.59","R$28,499.35",RECIFE,11,FALSE,meat
1421,258,"R$29,576.41","R$22,586.05",RECIFE,9,FALSE,meat
1422,173,"R$28,984.16","R$21,015.98",SAO LUIS,14,TRUE,vegetable
1423,168,"R$8,963.99","R$6,258.55",NATAL,4,TRUE,vegetable
1424,180,"R$24,718.41","R$21,097.47",RECIFE,8,FALSE,meat
1425,117,"R$9,920.01","R$7,005.45",RECIFE,2,FALSE,unknown
1426,157,"R$19,241.86","R$12,899.36",RECIFE,5,FALSE,meat
1427,175,"R$21,121.10","R$14,151.55",RECIFE,6,TRUE,meat
1428,178,"R$23,953.10","R$22,360.83",SAO LUIS,6,TRUE,unknown
1429,183,"R$63,692.42","R$45,703.42",RECIFE,13,TRUE,unknown
1430,148,"R$28,061.11","R$21,047.44",RECIFE,8,FALSE,meat
1431,167,"R$20,304.47","R$19,373.84",RECIFE,8,FALSE,meat
1432,281,"R$62,717.98","R$47,574.26",RECIFE,14,FALSE,unknown
1433,276,"R$43,686.13","R$36,192.32",NATAL,14,FALSE,meat
1434,185,"R$24,508.09","R$16,675.31",RECIFE,7,TRUE,meat
1435,193,"R$29,401.48","R$26,572.81",RECIFE,8,TRUE,unknown
1436,100,"R$6,622.10","R$5,690.99",RECIFE,2,FALSE,meat
1437,172,"R$23,793.50","R$16,132.99",NATAL,11,TRUE,vegetable
1438,172,"R$15,734.01","R$15,368.91",RECIFE,4,TRUE,unknown
1439,140,"R$16,288.49","R$11,082.66",NATAL,4,FALSE,meat
1440,170,"R$28,109.12","R$23,018.93",RECIFE,9,FALSE,meat
1441,172,"R$6,546.85","R$4,478.46",RECIFE,2,TRUE,meat
